pair_id,small_recipe_id,large_recipe_id,group_type,cooking_method,ingredient_name,role,derived_category,N,base,Y,unit,ratio,log_ratio,log_N,composite_score
A1046_LS_A0400,A1046,LS_A0400,비가열,무치기,마늘,seasoning,,100,5.0,200.0,g,0.4,-0.916290731874155,4.605170185988092,0.6286
A1046_LS_A0400,A1046,LS_A0400,비가열,무치기,대파,sub,,100,5.0,200.0,g,0.4,-0.916290731874155,4.605170185988092,0.6286
A1046_LS_A0400,A1046,LS_A0400,비가열,무치기,고춧가루,sub,,100,10.0,200.0,g,0.2,-1.6094379124341003,4.605170185988092,0.6286
A2146_LS_A0519,A2146,LS_A0519,습열,졸이기(조리기),마늘,seasoning,,100,5.0,1000.0,g,2.0,0.6931471805599453,4.605170185988092,0.6262
A0764_LS_A0352,A0764,LS_A0352,건열,굽기,후추,sub,,100,0.1,20.0,g,2.0,0.6931471805599453,4.605170185988092,0.6259
A0764_LS_A0352,A0764,LS_A0352,건열,굽기,양파,sub,,100,10.0,500.0,g,0.5,-0.6931471805599453,4.605170185988092,0.6259
A0764_LS_A0352,A0764,LS_A0352,건열,굽기,빵가루,sub,,100,5.0,500.0,g,1.0,0.0,4.605170185988092,0.6259
A0764_LS_A0352,A0764,LS_A0352,건열,굽기,마늘,seasoning,,100,1.0,150.0,g,1.5,0.4054651081081644,4.605170185988092,0.6259
A1532_LS_A0084,A1532,LS_A0084,습열,졸이기,당근,sub,,260,5.0,1000.0,g,0.7692307692307693,-0.262364264467491,5.560681631015528,0.6257
A1532_LS_A0084,A1532,LS_A0084,습열,졸이기,동그랑땡,main,,260,40.0,14000.0,g,1.3461538461538463,0.2972515234679317,5.560681631015528,0.6257
A1532_LS_A0084,A1532,LS_A0084,습열,졸이기,양파,sub,,260,10.0,1500.0,g,0.5769230769230769,-0.5500463369192721,5.560681631015528,0.6257
A0711_LS_A0311,A0711,LS_A0311,건열,볶기,소금,seasoning,,100,1.0,200.0,g,2.0,0.6931471805599453,4.605170185988092,0.625
A0110_LS_A0478,A0110,LS_A0478,건열,굽기,삼치,main,,100,150.0,10000.0,g,0.6666666666666666,-0.40546510810816444,4.605170185988092,0.6243
A0110_LS_A0478,A0110,LS_A0478,건열,굽기,식용유,sub,oil_fat,100,10.0,800.0,g,0.8,-0.2231435513142097,4.605170185988092,0.6243
A2340_LS_A0184,A2340,LS_A0184,습열,끓이기,소고기,main,,100,20.0,1500.0,g,0.75,-0.2876820724517809,4.605170185988092,0.6238
A2340_LS_A0184,A2340,LS_A0184,습열,끓이기,밀가루,seasoning,,100,25.0,2000.0,g,0.8,-0.2231435513142097,4.605170185988092,0.6238
A1117_LS_A0259,A1117,LS_A0259,습열,끓이기(삶기),다시마,sub,,100,5.0,150.0,g,0.3,-1.2039728043259361,4.605170185988092,0.6214
A1117_LS_A0259,A1117,LS_A0259,습열,끓이기(삶기),대파,sub,,100,5.0,800.0,g,1.6,0.47000362924573563,4.605170185988092,0.6214
A1117_LS_A0259,A1117,LS_A0259,습열,끓이기(삶기),바지락,main,,100,30.0,5000.0,g,1.6666666666666667,0.5108256237659907,4.605170185988092,0.6214
A1117_LS_A0259,A1117,LS_A0259,습열,끓이기(삶기),청양고추,sub,,100,3.0,200.0,g,0.6666666666666666,-0.40546510810816444,4.605170185988092,0.6214
A1117_LS_A0259,A1117,LS_A0259,습열,끓이기(삶기),홍고추,sub,,100,3.0,150.0,g,0.5,-0.6931471805599453,4.605170185988092,0.6214
A2113_LS_A0315,A2113,LS_A0315,건열,볶기,두부,sub,,100,70.0,10000.0,g,1.4285714285714286,0.3566749439387324,4.605170185988092,0.6202
A2113_LS_A0315,A2113,LS_A0315,건열,볶기,대파,sub,,100,5.0,1000.0,g,2.0,0.6931471805599453,4.605170185988092,0.6202
A2113_LS_A0315,A2113,LS_A0315,건열,볶기,참기름,seasoning,oil_fat,100,1.0,200.0,g,2.0,0.6931471805599453,4.605170185988092,0.6202
A2113_LS_A0315,A2113,LS_A0315,건열,볶기,포기김치,main,,100,50.0,6000.0,g,1.2,0.1823215567939546,4.605170185988092,0.6202
A2139_LS_A0240,A2139,LS_A0240,습열,끓이기(삶기),된장,seasoning,,100,5.0,1200.0,g,2.4,0.8754687373538999,4.605170185988092,0.62
A0742_LS_A0325,A0742,LS_A0325,비가열,무치기,생강,seasoning,,100,0.5,100.0,g,2.0,0.6931471805599453,4.605170185988092,0.6195
A0742_LS_A0325,A0742,LS_A0325,비가열,무치기,마늘,seasoning,,100,1.0,300.0,g,3.0,1.0986122886681098,4.605170185988092,0.6195
A0742_LS_A0325,A0742,LS_A0325,비가열,무치기,고춧가루,sub,,100,1.0,250.0,g,2.5,0.9162907318741551,4.605170185988092,0.6195
A2027_LS_A0169,A2027,LS_A0169,건열,볶기,양파,sub,,100,10.0,2000.0,g,2.0,0.6931471805599453,4.605170185988092,0.6195
A2027_LS_A0169,A2027,LS_A0169,건열,볶기,후추,seasoning,,100,0.01,2.0,g,2.0,0.6931471805599453,4.605170185988092,0.6195
A0535_LS_A0457,A0535,LS_A0457,건열,굽기,소금,seasoning,,100,0.3,50.0,g,1.6666666666666667,0.5108256237659907,4.605170185988092,0.6195
A2027_LS_A0169,A2027,LS_A0169,건열,볶기,당근,sub,,100,5.0,1000.0,g,2.0,0.6931471805599453,4.605170185988092,0.6195
A2027_LS_A0169,A2027,LS_A0169,건열,볶기,마늘,seasoning,,100,1.0,70.0,g,0.7,-0.35667494393873245,4.605170185988092,0.6195
A2027_LS_A0169,A2027,LS_A0169,건열,볶기,식용유,sub,oil_fat,100,1.0,300.0,g,3.0,1.0986122886681098,4.605170185988092,0.6195
A1551_LS_A0491,A1551,LS_A0491,습열,찌기,감자,sub,,100,40.0,4000.0,g,1.0,0.0,4.605170185988092,0.6191
A1551_LS_A0491,A1551,LS_A0491,습열,찌기,양파,sub,,100,10.0,2000.0,g,2.0,0.6931471805599453,4.605170185988092,0.6191
A1551_LS_A0491,A1551,LS_A0491,습열,찌기,생강,seasoning,,100,0.5,100.0,g,2.0,0.6931471805599453,4.605170185988092,0.6191
A1440_LS_A0434,A1440,LS_A0434,건열,튀기기,닭고기,main,,100,50.0,15000.0,g,3.0,1.0986122886681098,4.605170185988092,0.6191
A1440_LS_A0434,A1440,LS_A0434,건열,튀기기,생강,seasoning,,100,0.5,50.0,g,1.0,0.0,4.605170185988092,0.6191
A1922_LS_A0382,A1922,LS_A0382,비가열,무치기,마늘,seasoning,,100,3.0,200.0,g,0.6666666666666666,-0.40546510810816444,4.605170185988092,0.6191
A2301_LS_A0425,A2301,LS_A0425,비가열,무치기,마늘,seasoning,,100,1.0,150.0,g,1.5,0.4054651081081644,4.605170185988092,0.6145
A0053_LS_A0282,A0053,LS_A0282,습열,끓이기(삶기),된장,seasoning,,100,20.0,3000.0,g,1.5,0.4054651081081644,4.605170185988092,0.6142
A0053_LS_A0282,A0053,LS_A0282,습열,끓이기(삶기),쌀뜨물,sub,water_base,100,300.0,35000.0,g,1.1666666666666667,0.15415067982725836,4.605170185988092,0.6142
A0053_LS_A0282,A0053,LS_A0282,습열,끓이기(삶기),대파,sub,,100,10.0,2000.0,g,2.0,0.6931471805599453,4.605170185988092,0.6142
A1220_LS_A0522,A1220,LS_A0522,습열,졸이기(조리기),감자,main,,100,60.0,16000.0,g,2.6666666666666665,0.9808292530117262,4.605170185988092,0.6136
A1220_LS_A0522,A1220,LS_A0522,습열,졸이기(조리기),어묵,sub,,100,20.0,6000.0,g,3.0,1.0986122886681098,4.605170185988092,0.6136
A1427_LS_A0313,A1427,LS_A0313,건열,볶기,부추,sub,,100,10.0,2000.0,g,2.0,0.6931471805599453,4.605170185988092,0.6136
A0625_LS_A0259,A0625,LS_A0259,습열,끓이기(삶기),물,sub,water_base,100,300.0,25000.0,g,0.8333333333333334,-0.1823215567939546,4.605170185988092,0.6133
A2224_LS_A0419,A2224,LS_A0419,비가열,무치기,당근,sub,,100,5.0,500.0,g,1.0,0.0,4.605170185988092,0.6133
A2115_LS_A0463,A2115,LS_A0463,건열,굽기,식용유,sub,oil_fat,100,5.0,500.0,g,1.0,0.0,4.605170185988092,0.6121
A2115_LS_A0463,A2115,LS_A0463,건열,굽기,두부,sub,,100,30.0,3000.0,g,1.0,0.0,4.605170185988092,0.6121
A1242_LS_A0299,A1242,LS_A0299,건열,볶기,식용유,seasoning,oil_fat,100,1.0,300.0,g,3.0,1.0986122886681098,4.605170185988092,0.6116
A1242_LS_A0299,A1242,LS_A0299,건열,볶기,물엿,seasoning,,100,2.0,500.0,g,2.5,0.9162907318741551,4.605170185988092,0.6116
A1242_LS_A0299,A1242,LS_A0299,건열,볶기,참기름,seasoning,oil_fat,100,1.0,150.0,g,1.5,0.4054651081081644,4.605170185988092,0.6116
A0029_LS_A0454,A0029,LS_A0454,건열,굽기,소금,seasoning,,100,1.0,50.0,g,0.5,-0.6931471805599453,4.605170185988092,0.6095
A0029_LS_A0454,A0029,LS_A0454,건열,굽기,밀가루,sub,,100,15.0,500.0,g,0.3333333333333333,-1.0986122886681098,4.605170185988092,0.6095
A1841_LS_A0419,A1841,LS_A0419,비가열,무치기,설탕,seasoning,,100,5.0,400.0,g,0.8,-0.2231435513142097,4.605170185988092,0.6089
A1841_LS_A0419,A1841,LS_A0419,비가열,무치기,식초,seasoning,,100,3.0,400.0,g,1.3333333333333333,0.28768207245178085,4.605170185988092,0.6089
A2185_LS_A0407,A2185,LS_A0407,습열,끓이기(삶기),마늘,seasoning,,100,1.0,300.0,g,3.0,1.0986122886681098,4.605170185988092,0.6068
A1465_LS_A0440,A1465,LS_A0440,건열,튀기기,튀김가루,sub,,100,25.0,1000.0,g,0.4,-0.916290731874155,4.605170185988092,0.6064
A2100_LS_A0401,A2100,LS_A0401,비가열,무치기,고춧가루,sub,,100,3.0,250.0,g,0.8333333333333334,-0.1823215567939546,4.605170185988092,0.6063
A1796_LS_A0216,A1796,LS_A0216,습열,끓이기,간장,seasoning,,100,1.0,200.0,g,2.0,0.6931471805599453,4.605170185988092,0.6062
A2312_LS_E0012,A2312,LS_E0012,습열,끓이기,대파,sub,,100,5.0,100.0,g,0.2,-1.6094379124341003,4.605170185988092,0.6055
A2209_LS_A0453,A2209,LS_A0453,건열,굽기,달걀,sub,,100,5.0,1000.0,g,2.0,0.6931471805599453,4.605170185988092,0.6043
A2209_LS_A0453,A2209,LS_A0453,건열,굽기,깻잎,main,,100,5.0,500.0,g,1.0,0.0,4.605170185988092,0.6043
A1591_LS_A0224,A1591,LS_A0224,습열,끓이기(삶기),간장,seasoning,,100,1.0,80.0,g,0.8,-0.2231435513142097,4.605170185988092,0.6021
A1591_LS_A0224,A1591,LS_A0224,습열,끓이기(삶기),다시마,sub,,100,1.0,100.0,g,1.0,0.0,4.605170185988092,0.6021
A1622_LS_A0428,A1622,LS_A0428,비가열,무치기,고춧가루,sub,,100,1.0,300.0,g,3.0,1.0986122886681098,4.605170185988092,0.6021
A1622_LS_A0428,A1622,LS_A0428,비가열,무치기,고추장,sub,,100,3.0,200.0,g,0.6666666666666666,-0.40546510810816444,4.605170185988092,0.6021
A1622_LS_A0428,A1622,LS_A0428,비가열,무치기,간장,seasoning,,100,3.0,700.0,g,2.3333333333333335,0.8472978603872037,4.605170185988092,0.6021
A1622_LS_A0428,A1622,LS_A0428,비가열,무치기,참기름,seasoning,oil_fat,100,1.0,100.0,g,1.0,0.0,4.605170185988092,0.6021
A0250_LS_A0209,A0250,LS_A0209,습열,끓이기,버터,sub,oil_fat,100,15.0,500.0,g,0.3333333333333333,-1.0986122886681098,4.605170185988092,0.6019
A1959_LS_A0384,A1959,LS_A0384,비가열,무치기,간장,seasoning,,100,2.0,600.0,g,3.0,1.0986122886681098,4.605170185988092,0.6005
A1663_LS_A0296,A1663,LS_A0296,건열,볶기,참깨,seasoning,,100,0.3,30.0,g,1.0,0.0,4.605170185988092,0.6005
A0817_LS_A0169,A0817,LS_A0169,건열,볶기,참기름,seasoning,oil_fat,100,1.0,200.0,g,2.0,0.6931471805599453,4.605170185988092,0.6005
A0817_LS_A0169,A0817,LS_A0169,건열,볶기,감자,sub,,100,20.0,3000.0,g,1.5,0.4054651081081644,4.605170185988092,0.6005
A2095_LS_A0297,A2095,LS_A0297,건열,볶기,풋고추,sub,,100,5.0,700.0,g,1.4,0.3364722366212129,4.605170185988092,0.6001
